name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.707,-0.032,3.87,0.002,08:27:01,16-11-2024
bcp,bank,3.758,-0.003,3.844,-0.003,08:27:01,16-11-2024
Interbank,bank,3.76,-0.012,3.84,0.005,08:27:01,16-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:27:01,16-11-2024
scotiabank,bank,3.785,0.0,3.819,0.008,08:27:01,16-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:27:01,16-11-2024
canada,currency,2.6,-0.035,2.77,-0.013,08:27:01,16-11-2024
euro ocoña,currency,4.12,0.0,4.15,0.0,08:27:01,16-11-2024
Libra,currency,4.92,0.0,5.06,0.0,08:27:01,16-11-2024
bbva,bank,3.707,-0.032,3.87,0.002,08:40:39,16-11-2024
bcp,bank,3.758,-0.003,3.844,-0.003,08:40:39,16-11-2024
Interbank,bank,3.76,-0.012,3.84,0.005,08:40:39,16-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:40:39,16-11-2024
scotiabank,bank,3.785,0.0,3.819,0.008,08:40:39,16-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:40:39,16-11-2024
canada,currency,2.6,-0.035,2.77,-0.013,08:40:39,16-11-2024
euro ocoña,currency,4.12,0.0,4.15,0.0,08:40:39,16-11-2024
Libra,currency,4.92,0.0,5.06,0.0,08:40:39,16-11-2024
bbva,bank,3.707,-0.032,3.87,0.002,09:21:42,16-11-2024
bcp,bank,3.758,-0.003,3.844,-0.003,09:21:42,16-11-2024
Interbank,bank,3.76,-0.012,3.84,0.005,09:21:42,16-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:21:42,16-11-2024
scotiabank,bank,3.785,0.0,3.819,0.008,09:21:42,16-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:21:42,16-11-2024
canada,currency,2.6,-0.035,2.77,-0.013,09:21:42,16-11-2024
euro ocoña,currency,4.12,0.0,4.15,0.0,09:21:42,16-11-2024
Libra,currency,4.92,0.0,5.06,0.0,09:21:42,16-11-2024
bbva,bank,3.707,-0.032,3.87,0.002,09:41:04,16-11-2024
bcp,bank,3.758,-0.003,3.844,-0.003,09:41:04,16-11-2024
Interbank,bank,3.76,-0.012,3.84,0.005,09:41:04,16-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:41:04,16-11-2024
scotiabank,bank,3.785,0.0,3.819,0.008,09:41:04,16-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:41:04,16-11-2024
canada,currency,2.6,-0.035,2.77,-0.013,09:41:04,16-11-2024
euro ocoña,currency,4.12,0.0,4.15,0.0,09:41:04,16-11-2024
Libra,currency,4.92,0.0,5.06,0.0,09:41:04,16-11-2024
bbva,bank,3.707,-0.032,3.87,0.002,10:24:57,16-11-2024
bcp,bank,3.758,0.0,3.844,0.0,10:24:57,16-11-2024
Interbank,bank,3.76,-0.012,3.84,0.005,10:24:57,16-11-2024
nacion,bank,3.76,0.0,3.83,0.0,10:24:57,16-11-2024
scotiabank,bank,3.785,0.0,3.817,-0.002,10:24:57,16-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,10:24:57,16-11-2024
canada,currency,2.6,-0.035,2.77,-0.013,10:24:57,16-11-2024
euro ocoña,currency,4.12,0.0,4.15,0.0,10:24:57,16-11-2024
Libra,currency,4.92,0.0,5.06,0.0,10:24:57,16-11-2024
