name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.63,-0.029,3.801,0.007,08:29:10,04-10-2024
scotiabank,bank,3.638,-0.003,3.817,0.006,08:29:10,04-10-2024
Interbank,bank,3.67,-0.007,3.8,0.011,08:29:10,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,08:29:10,04-10-2024
bcp,bank,3.685,0.001,3.771,0.002,08:29:10,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:29:10,04-10-2024
canada,currency,2.71,0.0,2.77,-0.02,08:29:10,04-10-2024
euro ocoña,currency,4.255,0.005,4.275,0.005,08:29:10,04-10-2024
Libra,currency,5.02,0.0,5.17,0.0,08:29:10,04-10-2024
bbva,bank,3.63,-0.029,3.801,0.007,08:42:17,04-10-2024
scotiabank,bank,3.638,-0.003,3.817,0.006,08:42:17,04-10-2024
Interbank,bank,3.67,-0.007,3.8,0.011,08:42:17,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,08:42:17,04-10-2024
bcp,bank,3.685,0.001,3.771,0.002,08:42:17,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:42:17,04-10-2024
canada,currency,2.71,0.0,2.77,-0.02,08:42:17,04-10-2024
euro ocoña,currency,4.255,0.005,4.275,0.005,08:42:17,04-10-2024
Libra,currency,5.02,0.0,5.17,0.0,08:42:17,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,09:23:52,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,09:23:52,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,09:23:52,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,09:23:52,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,09:23:52,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,09:23:52,04-10-2024
canada,currency,2.71,0.0,2.77,-0.02,09:23:52,04-10-2024
euro ocoña,currency,4.255,0.005,4.275,0.005,09:23:52,04-10-2024
Libra,currency,5.02,0.0,5.17,0.0,09:23:52,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,09:41:40,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,09:41:40,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,09:41:40,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,09:41:40,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,09:41:40,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,09:41:40,04-10-2024
canada,currency,2.71,0.0,2.77,-0.02,09:41:40,04-10-2024
euro ocoña,currency,4.255,0.005,4.275,0.005,09:41:40,04-10-2024
Libra,currency,5.02,0.0,5.17,0.0,09:41:40,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,10:25:23,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,10:25:23,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,10:25:23,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,10:25:23,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,10:25:23,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,10:25:23,04-10-2024
canada,currency,2.71,0.0,2.77,-0.02,10:25:23,04-10-2024
euro ocoña,currency,4.25,-0.005,4.275,0.0,10:25:23,04-10-2024
Libra,currency,5.04,0.02,5.18,0.01,10:25:23,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,10:42:04,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,10:42:04,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,10:42:04,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,10:42:04,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,10:42:04,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,10:42:04,04-10-2024
canada,currency,2.72,0.01,2.8,0.03,10:42:04,04-10-2024
euro ocoña,currency,4.25,-0.005,4.275,0.0,10:42:04,04-10-2024
Libra,currency,5.04,0.02,5.18,0.01,10:42:04,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,11:30:23,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,11:30:23,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,11:30:23,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,11:30:23,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,11:30:23,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,11:30:23,04-10-2024
canada,currency,2.72,0.01,2.8,0.03,11:30:23,04-10-2024
euro ocoña,currency,4.25,-0.005,4.275,0.0,11:30:23,04-10-2024
Libra,currency,5.04,0.02,5.18,0.01,11:30:23,04-10-2024
scotiabank,bank,3.643,0.005,3.814,-0.003,11:46:35,04-10-2024
bbva,bank,3.664,0.034,3.799,-0.002,11:46:35,04-10-2024
nacion,bank,3.67,0.0,3.75,0.0,11:46:35,04-10-2024
Interbank,bank,3.681,0.011,3.792,-0.008,11:46:35,04-10-2024
bcp,bank,3.688,0.003,3.773,0.002,11:46:35,04-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,11:46:35,04-10-2024
canada,currency,2.72,0.01,2.8,0.03,11:46:35,04-10-2024
euro ocoña,currency,4.25,-0.005,4.275,0.0,11:46:35,04-10-2024
Libra,currency,5.04,0.02,5.18,0.01,11:46:35,04-10-2024
scotiabank,bank,3.648,0.005,3.819,0.005,12:21:25,04-10-2024
bbva,bank,3.667,0.003,3.803,0.004,12:21:25,04-10-2024
