name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.63,-0.01,3.8,0.0,08:28:19,23-12-2024
bcp,bank,3.687,0.0,3.773,0.0,08:28:19,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:28:19,23-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,08:28:19,23-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,08:28:19,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:28:19,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:28:19,23-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,08:28:19,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:28:19,23-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,08:41:00,23-12-2024
bcp,bank,3.687,0.0,3.773,0.0,08:41:00,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:41:00,23-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,08:41:00,23-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,08:41:00,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:41:00,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:41:00,23-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,08:41:00,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:41:00,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,09:23:10,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,09:23:10,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:23:10,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,09:23:10,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,09:23:10,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:23:10,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:23:10,23-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,09:23:10,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:23:10,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,09:41:52,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,09:41:52,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:41:52,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,09:41:52,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,09:41:52,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:41:52,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:41:52,23-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,09:41:52,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:41:52,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,10:24:17,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,10:24:17,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:24:17,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,10:24:17,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,10:24:17,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:24:17,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:24:17,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,10:24:17,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:24:17,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,10:40:55,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,10:40:55,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:40:55,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,10:40:55,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,10:40:55,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:40:55,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:40:55,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,10:40:55,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:40:55,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,11:28:43,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,11:28:43,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:28:43,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,11:28:43,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,11:28:43,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:28:43,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:28:43,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,11:28:43,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:28:43,23-12-2024
bbva,bank,3.65,0.02,3.79,-0.01,11:44:45,23-12-2024
bcp,bank,3.682,-0.005,3.771,-0.002,11:44:45,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:44:45,23-12-2024
scotiabank,bank,3.695,-0.005,3.755,-0.005,11:44:45,23-12-2024
Interbank,bank,3.71,0.005,3.74,-0.01,11:44:45,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:44:45,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:44:45,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,11:44:45,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:44:45,23-12-2024
bbva,bank,3.663,0.013,3.79,0.0,12:21:24,23-12-2024
bcp,bank,3.683,0.001,3.769,-0.002,12:21:24,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:21:24,23-12-2024
scotiabank,bank,3.7,0.005,3.752,-0.003,12:21:24,23-12-2024
Interbank,bank,3.711,0.001,3.739,-0.001,12:21:24,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:21:24,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:21:24,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,12:21:24,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:21:24,23-12-2024
bbva,bank,3.663,0.013,3.79,0.0,12:40:33,23-12-2024
bcp,bank,3.683,0.001,3.769,-0.002,12:40:33,23-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:40:33,23-12-2024
scotiabank,bank,3.7,0.005,3.752,-0.003,12:40:33,23-12-2024
Interbank,bank,3.711,0.001,3.739,-0.001,12:40:33,23-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:40:33,23-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:40:33,23-12-2024
euro ocoña,currency,4.0,-0.002,4.009,0.0,12:40:33,23-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:40:33,23-12-2024
bbva,bank,3.663,0.013,3.79,0.0,13:31:19,23-12-2024
