name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.655,-0.008,3.808,0.018,08:26:30,25-12-2024
nacion,bank,3.68,0.0,3.75,0.0,08:26:30,25-12-2024
bcp,bank,3.688,0.005,3.776,0.0,08:26:30,25-12-2024
scotiabank,bank,3.702,0.002,3.76,0.007,08:26:30,25-12-2024
Interbank,bank,3.71,0.0,3.749,0.005,08:26:30,25-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:26:30,25-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:26:30,25-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,08:26:30,25-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:26:30,25-12-2024
bbva,bank,3.655,-0.008,3.808,0.018,08:39:51,25-12-2024
nacion,bank,3.68,0.0,3.75,0.0,08:39:51,25-12-2024
bcp,bank,3.688,0.005,3.776,0.0,08:39:51,25-12-2024
scotiabank,bank,3.702,0.002,3.76,0.007,08:39:51,25-12-2024
Interbank,bank,3.71,0.0,3.749,0.005,08:39:51,25-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:39:51,25-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:39:51,25-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,08:39:51,25-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:39:51,25-12-2024
