name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.701,0.0,3.863,0.0,08:32:47,19-11-2024
bcp,bank,3.752,0.002,3.837,0.002,08:32:47,19-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:32:47,19-11-2024
Interbank,bank,3.762,-0.004,3.823,-0.007,08:32:47,19-11-2024
scotiabank,bank,3.78,0.0,3.812,0.006,08:32:47,19-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:32:47,19-11-2024
canada,currency,2.5,-0.04,2.72,0.0,08:32:47,19-11-2024
euro ocoña,currency,4.133,0.003,4.155,0.005,08:32:47,19-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:32:47,19-11-2024
bbva,bank,3.701,0.0,3.863,0.0,08:45:27,19-11-2024
bcp,bank,3.752,0.002,3.837,0.002,08:45:27,19-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:45:27,19-11-2024
Interbank,bank,3.762,-0.004,3.823,-0.007,08:45:27,19-11-2024
scotiabank,bank,3.78,0.0,3.812,0.006,08:45:27,19-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:45:27,19-11-2024
canada,currency,2.5,-0.04,2.72,0.0,08:45:27,19-11-2024
euro ocoña,currency,4.133,0.003,4.155,0.005,08:45:27,19-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:45:27,19-11-2024
