name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.645,-0.03,3.826,0.025,08:45:46,13-12-2024
nacion,bank,3.68,0.0,3.76,0.0,08:45:46,13-12-2024
bcp,bank,3.691,-0.005,3.78,-0.001,08:45:46,13-12-2024
Interbank,bank,3.7,-0.008,3.775,0.006,08:45:46,13-12-2024
scotiabank,bank,3.717,0.0,3.755,0.0,08:45:46,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:45:46,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,08:45:46,13-12-2024
euro ocoña,currency,4.02,-0.002,4.045,0.0,08:45:46,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,08:45:46,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,09:25:27,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,09:25:27,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,09:25:27,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,09:25:27,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,09:25:27,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:25:27,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,09:25:27,13-12-2024
euro ocoña,currency,4.02,-0.002,4.045,0.0,09:25:27,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:25:27,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,09:44:45,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,09:44:45,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,09:44:45,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,09:44:45,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,09:44:45,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:44:45,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,09:44:45,13-12-2024
euro ocoña,currency,4.02,-0.002,4.045,0.0,09:44:45,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:44:45,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,10:26:53,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,10:26:53,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,10:26:53,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,10:26:53,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,10:26:53,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:26:53,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,10:26:53,13-12-2024
euro ocoña,currency,4.02,-0.002,4.045,0.0,10:26:53,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,10:26:53,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,10:43:48,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,10:43:48,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,10:43:48,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,10:43:48,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,10:43:48,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:43:48,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,10:43:48,13-12-2024
euro ocoña,currency,4.02,-0.002,4.045,0.0,10:43:48,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,10:43:48,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,11:31:47,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,11:31:47,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,11:31:47,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,11:31:47,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,11:31:47,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:31:47,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,11:31:47,13-12-2024
euro ocoña,currency,4.029,0.009,4.05,0.005,11:31:47,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:31:47,13-12-2024
bbva,bank,3.674,0.029,3.804,-0.022,11:49:17,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,11:49:17,13-12-2024
bcp,bank,3.693,0.002,3.784,0.004,11:49:17,13-12-2024
Interbank,bank,3.707,0.007,3.773,-0.002,11:49:17,13-12-2024
scotiabank,bank,3.722,0.005,3.758,0.003,11:49:17,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:49:17,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,11:49:17,13-12-2024
euro ocoña,currency,4.029,0.009,4.05,0.005,11:49:17,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:49:17,13-12-2024
bbva,bank,3.673,-0.001,3.8,-0.004,12:23:34,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,12:23:34,13-12-2024
bcp,bank,3.692,-0.001,3.78,-0.004,12:23:34,13-12-2024
Interbank,bank,3.707,0.0,3.768,-0.005,12:23:34,13-12-2024
scotiabank,bank,3.722,0.0,3.753,-0.005,12:23:34,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:23:34,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,12:23:34,13-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,12:23:34,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,12:23:34,13-12-2024
bbva,bank,3.673,-0.001,3.8,-0.004,12:42:24,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,12:42:24,13-12-2024
bcp,bank,3.692,-0.001,3.78,-0.004,12:42:24,13-12-2024
Interbank,bank,3.707,0.0,3.768,-0.005,12:42:24,13-12-2024
scotiabank,bank,3.722,0.0,3.753,-0.005,12:42:24,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:42:24,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,12:42:24,13-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,12:42:24,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,12:42:24,13-12-2024
bbva,bank,3.673,-0.001,3.8,-0.004,13:34:11,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,13:34:11,13-12-2024
bcp,bank,3.692,-0.001,3.78,-0.004,13:34:11,13-12-2024
Interbank,bank,3.707,0.0,3.768,-0.005,13:34:11,13-12-2024
scotiabank,bank,3.722,0.0,3.753,-0.005,13:34:11,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:34:11,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,13:34:11,13-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,13:34:11,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,13:34:11,13-12-2024
bbva,bank,3.673,-0.001,3.8,-0.004,13:49:49,13-12-2024
nacion,bank,3.69,0.01,3.77,0.01,13:49:49,13-12-2024
bcp,bank,3.692,-0.001,3.78,-0.004,13:49:49,13-12-2024
Interbank,bank,3.707,0.0,3.768,-0.005,13:49:49,13-12-2024
scotiabank,bank,3.722,0.0,3.753,-0.005,13:49:49,13-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:49:49,13-12-2024
canada,currency,2.48,0.02,2.68,0.0,13:49:49,13-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,13:49:49,13-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,13:49:49,13-12-2024
bbva,bank,3.636,-0.037,3.81,0.01,14:19:51,13-12-2024
