name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.658,-0.015,3.843,0.024,08:22:04,25-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,08:22:04,25-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,08:22:04,25-08-2024
bcp,bank,3.703,0.0,3.793,0.004,08:22:04,25-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:22:04,25-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:22:04,25-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:22:04,25-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,08:22:04,25-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:22:04,25-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,08:39:58,25-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,08:39:58,25-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,08:39:58,25-08-2024
bcp,bank,3.703,0.0,3.793,0.004,08:39:58,25-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:39:58,25-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:39:58,25-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:39:58,25-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,08:39:58,25-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:39:58,25-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,09:19:07,25-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,09:19:07,25-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,09:19:07,25-08-2024
bcp,bank,3.703,0.0,3.793,0.004,09:19:07,25-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:19:07,25-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:19:07,25-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:19:07,25-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,09:19:07,25-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:19:07,25-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,09:39:37,25-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,09:39:37,25-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,09:39:37,25-08-2024
bcp,bank,3.703,0.0,3.793,0.004,09:39:37,25-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:39:37,25-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:39:37,25-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:39:37,25-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,09:39:37,25-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:39:37,25-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,10:21:56,25-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,10:21:56,25-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,10:21:56,25-08-2024
bcp,bank,3.703,0.0,3.793,0.004,10:21:56,25-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:21:56,25-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:21:56,25-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:21:56,25-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,10:21:56,25-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:21:56,25-08-2024
