name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.677,-0.026,3.84,0.01,08:28:31,11-10-2024
scotiabank,bank,3.685,0.003,3.856,0.003,08:28:31,11-10-2024
Interbank,bank,3.7,-0.007,3.83,0.011,08:28:31,11-10-2024
nacion,bank,3.71,0.0,3.79,0.0,08:28:31,11-10-2024
bcp,bank,3.727,0.005,3.812,0.002,08:28:31,11-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:28:31,11-10-2024
canada,currency,2.735,0.01,2.85,0.04,08:28:31,11-10-2024
euro ocoña,currency,4.272,0.002,4.295,0.005,08:28:31,11-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,08:28:31,11-10-2024
bbva,bank,3.677,-0.026,3.84,0.01,08:42:28,11-10-2024
scotiabank,bank,3.685,0.003,3.856,0.003,08:42:28,11-10-2024
Interbank,bank,3.7,-0.007,3.83,0.011,08:42:28,11-10-2024
nacion,bank,3.71,0.0,3.79,0.0,08:42:28,11-10-2024
bcp,bank,3.727,0.005,3.812,0.002,08:42:28,11-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:42:28,11-10-2024
canada,currency,2.735,0.01,2.85,0.04,08:42:28,11-10-2024
euro ocoña,currency,4.272,0.002,4.295,0.005,08:42:28,11-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,08:42:28,11-10-2024
scotiabank,bank,3.675,-0.01,3.847,-0.009,09:23:34,11-10-2024
bbva,bank,3.697,0.02,3.824,-0.016,09:23:34,11-10-2024
Interbank,bank,3.706,0.006,3.804,-0.026,09:23:34,11-10-2024
bcp,bank,3.718,-0.009,3.805,-0.007,09:23:34,11-10-2024
nacion,bank,3.72,0.01,3.79,0.0,09:23:34,11-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:23:34,11-10-2024
canada,currency,2.735,0.01,2.85,0.04,09:23:34,11-10-2024
euro ocoña,currency,4.272,0.002,4.295,0.005,09:23:34,11-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,09:23:34,11-10-2024
scotiabank,bank,3.675,-0.01,3.847,-0.009,09:42:34,11-10-2024
bbva,bank,3.697,0.02,3.824,-0.016,09:42:34,11-10-2024
Interbank,bank,3.706,0.006,3.804,-0.026,09:42:34,11-10-2024
bcp,bank,3.718,-0.009,3.805,-0.007,09:42:34,11-10-2024
nacion,bank,3.72,0.01,3.79,0.0,09:42:34,11-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:42:34,11-10-2024
canada,currency,2.735,0.01,2.85,0.04,09:42:34,11-10-2024
euro ocoña,currency,4.272,0.002,4.295,0.005,09:42:34,11-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,09:42:34,11-10-2024
scotiabank,bank,3.675,-0.01,3.847,-0.009,10:24:46,11-10-2024
bbva,bank,3.697,0.02,3.824,-0.016,10:24:46,11-10-2024
Interbank,bank,3.706,0.006,3.804,-0.026,10:24:46,11-10-2024
bcp,bank,3.718,-0.009,3.805,-0.007,10:24:46,11-10-2024
nacion,bank,3.72,0.01,3.79,0.0,10:24:46,11-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:24:46,11-10-2024
canada,currency,2.735,0.01,2.85,0.04,10:24:46,11-10-2024
euro ocoña,currency,4.25,-0.022,4.27,-0.025,10:24:46,11-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,10:24:46,11-10-2024
scotiabank,bank,3.675,-0.01,3.847,-0.009,10:41:24,11-10-2024
bbva,bank,3.697,0.02,3.824,-0.016,10:41:24,11-10-2024
Interbank,bank,3.706,0.006,3.804,-0.026,10:41:24,11-10-2024
bcp,bank,3.718,-0.009,3.805,-0.007,10:41:24,11-10-2024
