name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.677,0.002,3.848,0.046,08:29:18,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,08:29:18,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,08:29:18,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,08:29:18,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,08:29:18,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,08:29:18,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,08:29:18,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,08:29:18,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,08:29:18,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,08:42:22,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,08:42:22,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,08:42:22,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,08:42:22,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,08:42:22,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,08:42:22,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,08:42:22,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,08:42:22,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,08:42:22,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,09:22:28,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,09:22:28,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,09:22:28,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,09:22:28,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,09:22:28,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,09:22:28,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,09:22:28,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,09:22:28,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,09:22:28,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,09:42:16,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,09:42:16,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,09:42:16,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,09:42:16,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,09:42:16,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,09:42:16,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,09:42:16,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,09:42:16,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,09:42:16,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,10:24:08,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,10:24:08,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,10:24:08,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,10:24:08,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,10:24:08,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,10:24:08,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,10:24:08,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,10:24:08,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,10:24:08,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,10:41:06,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,10:41:06,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,10:41:06,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,10:41:06,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,10:41:06,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,10:41:06,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,10:41:06,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,10:41:06,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,10:41:06,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,11:29:07,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,11:29:07,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,11:29:07,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,11:29:07,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,11:29:07,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,11:29:07,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,11:29:07,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,11:29:07,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,11:29:07,01-12-2024
bbva,bank,3.677,0.002,3.848,0.046,11:45:46,01-12-2024
Interbank,bank,3.71,0.002,3.795,0.025,11:45:46,01-12-2024
bcp,bank,3.717,0.021,3.803,0.019,11:45:46,01-12-2024
nacion,bank,3.74,0.0,3.81,0.0,11:45:46,01-12-2024
scotiabank,bank,3.74,0.017,3.775,0.02,11:45:46,01-12-2024
Yuan,currency,0.52,0.02,0.58,-0.005,11:45:46,01-12-2024
canada,currency,2.47,0.0,2.69,0.0,11:45:46,01-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,11:45:46,01-12-2024
Libra,currency,4.76,-0.05,4.91,-0.09,11:45:46,01-12-2024
