name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.623,-0.038,3.795,0.008,08:29:16,08-12-2024
bcp,bank,3.676,-0.005,3.763,-0.006,08:29:16,08-12-2024
Interbank,bank,3.685,-0.008,3.755,0.0,08:29:16,08-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,08:29:16,08-12-2024
scotiabank,bank,3.705,0.0,3.736,0.0,08:29:16,08-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:29:16,08-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:29:16,08-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,08:29:16,08-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:29:16,08-12-2024
bbva,bank,3.623,-0.038,3.795,0.008,08:41:56,08-12-2024
bcp,bank,3.676,-0.005,3.763,-0.006,08:41:56,08-12-2024
Interbank,bank,3.685,-0.008,3.755,0.0,08:41:56,08-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,08:41:56,08-12-2024
scotiabank,bank,3.705,0.0,3.736,0.0,08:41:56,08-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:41:56,08-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:41:56,08-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,08:41:56,08-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:41:56,08-12-2024
bbva,bank,3.623,-0.038,3.795,0.008,09:22:47,08-12-2024
bcp,bank,3.676,-0.005,3.763,-0.006,09:22:47,08-12-2024
Interbank,bank,3.685,-0.008,3.755,0.0,09:22:47,08-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,09:22:47,08-12-2024
scotiabank,bank,3.705,0.0,3.736,0.0,09:22:47,08-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:22:47,08-12-2024
canada,currency,2.466,0.006,2.65,-0.04,09:22:47,08-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,09:22:47,08-12-2024
