name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.665,-0.015,3.826,0.014,08:24:21,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,08:24:21,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,08:24:21,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,08:24:21,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,08:24:21,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:24:21,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:24:21,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,08:24:21,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:24:21,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,08:40:00,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,08:40:00,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,08:40:00,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,08:40:00,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,08:40:00,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:40:00,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:40:00,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,08:40:00,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:40:00,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,09:20:26,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,09:20:26,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,09:20:26,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,09:20:26,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,09:20:26,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:20:26,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:20:26,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,09:20:26,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:20:26,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,09:39:56,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,09:39:56,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,09:39:56,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,09:39:56,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,09:39:56,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:39:56,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:39:56,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,09:39:56,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:39:56,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,10:21:57,28-12-2024
nacion,bank,3.7,0.01,3.77,0.01,10:21:57,28-12-2024
bcp,bank,3.705,0.004,3.791,-0.001,10:21:57,28-12-2024
scotiabank,bank,3.72,0.02,3.778,0.008,10:21:57,28-12-2024
Interbank,bank,3.732,0.004,3.763,0.003,10:21:57,28-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:21:57,28-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:21:57,28-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,10:21:57,28-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:21:57,28-12-2024
bbva,bank,3.665,-0.015,3.826,0.014,10:39:50,28-12-2024
