name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.67,-0.002,3.85,0.005,08:29:39,18-10-2024
bbva,bank,3.673,-0.027,3.825,-0.001,08:29:39,18-10-2024
bcp,bank,3.714,-0.008,3.8,-0.008,08:29:39,18-10-2024
Interbank,bank,3.73,-0.015,3.79,0.004,08:29:39,18-10-2024
nacion,bank,3.75,0.0,3.81,0.0,08:29:39,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:29:39,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,08:29:39,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,08:29:39,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,08:29:39,18-10-2024
scotiabank,bank,3.67,-0.002,3.85,0.005,08:42:45,18-10-2024
bbva,bank,3.673,-0.027,3.825,-0.001,08:42:45,18-10-2024
bcp,bank,3.714,-0.008,3.8,-0.008,08:42:45,18-10-2024
Interbank,bank,3.73,-0.015,3.79,0.004,08:42:45,18-10-2024
nacion,bank,3.75,0.0,3.81,0.0,08:42:45,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:42:45,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,08:42:45,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,08:42:45,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,08:42:45,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,09:23:16,18-10-2024
bbva,bank,3.687,0.014,3.822,-0.003,09:23:16,18-10-2024
bcp,bank,3.714,0.0,3.802,0.002,09:23:16,18-10-2024
Interbank,bank,3.73,0.0,3.78,-0.01,09:23:16,18-10-2024
nacion,bank,3.75,0.0,3.81,0.0,09:23:16,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:23:16,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,09:23:16,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,09:23:16,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,09:23:16,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,09:42:48,18-10-2024
bbva,bank,3.687,0.014,3.822,-0.003,09:42:48,18-10-2024
bcp,bank,3.714,0.0,3.802,0.002,09:42:48,18-10-2024
Interbank,bank,3.73,0.0,3.78,-0.01,09:42:48,18-10-2024
nacion,bank,3.73,-0.02,3.8,-0.01,09:42:48,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:42:48,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,09:42:48,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,09:42:48,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,09:42:48,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,10:25:02,18-10-2024
bbva,bank,3.687,0.014,3.822,-0.003,10:25:02,18-10-2024
bcp,bank,3.714,0.0,3.802,0.002,10:25:02,18-10-2024
Interbank,bank,3.73,0.0,3.78,-0.01,10:25:02,18-10-2024
nacion,bank,3.73,-0.02,3.8,-0.01,10:25:02,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:25:02,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,10:25:02,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,10:25:02,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,10:25:02,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,11:29:36,18-10-2024
bbva,bank,3.687,0.014,3.822,-0.003,11:29:36,18-10-2024
bcp,bank,3.714,0.0,3.802,0.002,11:29:36,18-10-2024
Interbank,bank,3.73,0.0,3.78,-0.01,11:29:36,18-10-2024
nacion,bank,3.73,-0.02,3.8,-0.01,11:29:36,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,11:29:36,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,11:29:36,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,11:29:36,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,11:29:36,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,11:46:31,18-10-2024
bbva,bank,3.687,0.014,3.822,-0.003,11:46:31,18-10-2024
bcp,bank,3.714,0.0,3.802,0.002,11:46:31,18-10-2024
Interbank,bank,3.73,0.0,3.78,-0.01,11:46:31,18-10-2024
nacion,bank,3.73,-0.02,3.8,-0.01,11:46:31,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,11:46:31,18-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,11:46:31,18-10-2024
euro ocoña,currency,4.231,-0.006,4.255,-0.01,11:46:31,18-10-2024
Libra,currency,5.01,-0.01,5.14,0.0,11:46:31,18-10-2024
scotiabank,bank,3.665,-0.005,3.845,-0.005,12:22:17,18-10-2024
bbva,bank,3.687,0.0,3.814,-0.008,12:22:17,18-10-2024
bcp,bank,3.709,-0.005,3.794,-0.008,12:22:17,18-10-2024
nacion,bank,3.73,-0.02,3.8,-0.01,12:22:17,18-10-2024
Interbank,bank,3.731,0.001,3.772,-0.008,12:22:17,18-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,12:22:17,18-10-2024
