name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.668,-0.024,3.819,0.001,08:27:30,08-11-2024
bcp,bank,3.708,-0.005,3.794,-0.004,08:27:30,08-11-2024
Interbank,bank,3.715,-0.01,3.795,0.009,08:27:30,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,08:27:30,08-11-2024
scotiabank,bank,3.738,-0.03,3.772,0.029,08:27:30,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:27:30,08-11-2024
canada,currency,2.63,0.0,2.783,-0.002,08:27:30,08-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,08:27:30,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,08:27:30,08-11-2024
bbva,bank,3.668,-0.024,3.819,0.001,08:40:49,08-11-2024
bcp,bank,3.708,-0.005,3.794,-0.004,08:40:49,08-11-2024
Interbank,bank,3.715,-0.01,3.795,0.009,08:40:49,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,08:40:49,08-11-2024
scotiabank,bank,3.738,-0.03,3.772,0.029,08:40:49,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:40:49,08-11-2024
canada,currency,2.63,0.0,2.783,-0.002,08:40:49,08-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,08:40:49,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,08:40:49,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,09:22:46,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,09:22:46,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,09:22:46,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,09:22:46,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,09:22:46,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:22:46,08-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:22:46,08-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,09:22:46,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,09:22:46,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,09:41:56,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,09:41:56,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,09:41:56,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,09:41:56,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,09:41:56,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:41:56,08-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:41:56,08-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,09:41:56,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,09:41:56,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,10:24:52,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,10:24:52,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,10:24:52,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,10:24:52,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,10:24:52,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:24:52,08-11-2024
canada,currency,2.63,0.0,2.783,-0.002,10:24:52,08-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,10:24:52,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,10:24:52,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,10:41:35,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,10:41:35,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,10:41:35,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,10:41:35,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,10:41:35,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:41:35,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,10:41:35,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,10:41:35,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,10:41:35,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,11:30:59,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,11:30:59,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,11:30:59,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,11:30:59,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,11:30:59,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:30:59,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,11:30:59,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,11:30:59,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,11:30:59,08-11-2024
bbva,bank,3.7,0.032,3.829,0.01,11:45:39,08-11-2024
bcp,bank,3.716,0.008,3.81,0.016,11:45:39,08-11-2024
Interbank,bank,3.723,0.008,3.795,0.0,11:45:39,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,11:45:39,08-11-2024
scotiabank,bank,3.751,0.013,3.778,0.006,11:45:39,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:45:39,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,11:45:39,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,11:45:39,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,11:45:39,08-11-2024
bbva,bank,3.71,0.01,3.836,0.007,12:21:11,08-11-2024
bcp,bank,3.73,0.014,3.815,0.005,12:21:11,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,12:21:11,08-11-2024
Interbank,bank,3.742,0.019,3.803,0.008,12:21:11,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,12:21:11,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,12:21:11,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,12:21:11,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,12:21:11,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,12:21:11,08-11-2024
bbva,bank,3.71,0.01,3.836,0.007,12:40:30,08-11-2024
bcp,bank,3.73,0.014,3.815,0.005,12:40:30,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,12:40:30,08-11-2024
Interbank,bank,3.742,0.019,3.803,0.008,12:40:30,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,12:40:30,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,12:40:30,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,12:40:30,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,12:40:30,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,12:40:30,08-11-2024
bbva,bank,3.71,0.01,3.836,0.007,13:31:03,08-11-2024
bcp,bank,3.73,0.014,3.815,0.005,13:31:03,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,13:31:03,08-11-2024
Interbank,bank,3.742,0.019,3.803,0.008,13:31:03,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,13:31:03,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,13:31:03,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,13:31:03,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,13:31:03,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,13:31:03,08-11-2024
bbva,bank,3.71,0.01,3.836,0.007,13:45:07,08-11-2024
bcp,bank,3.73,0.014,3.815,0.005,13:45:07,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,13:45:07,08-11-2024
Interbank,bank,3.742,0.019,3.803,0.008,13:45:07,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,13:45:07,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,13:45:07,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,13:45:07,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,13:45:07,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,13:45:07,08-11-2024
bbva,bank,3.671,-0.039,3.834,-0.002,14:17:38,08-11-2024
bcp,bank,3.722,-0.008,3.809,-0.006,14:17:38,08-11-2024
Interbank,bank,3.725,-0.017,3.805,0.002,14:17:38,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,14:17:38,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,14:17:38,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,14:17:38,08-11-2024
canada,currency,2.635,0.005,2.783,0.0,14:17:38,08-11-2024
euro ocoña,currency,4.175,-0.009,4.195,-0.01,14:17:38,08-11-2024
Libra,currency,4.92,-0.055,5.06,-0.02,14:17:38,08-11-2024
bbva,bank,3.671,-0.039,3.834,-0.002,14:39:56,08-11-2024
bcp,bank,3.722,-0.008,3.809,-0.006,14:39:56,08-11-2024
Interbank,bank,3.725,-0.017,3.805,0.002,14:39:56,08-11-2024
nacion,bank,3.73,0.0,3.8,0.0,14:39:56,08-11-2024
scotiabank,bank,3.759,0.008,3.783,0.005,14:39:56,08-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,14:39:56,08-11-2024
