name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.668,0.003,3.842,-0.001,08:26:03,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,08:26:03,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,08:26:03,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,08:26:03,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,08:26:03,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,08:26:03,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,08:26:03,26-10-2024
euro ocoña,currency,4.22,0.013,4.24,0.015,08:26:03,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,08:26:03,26-10-2024
scotiabank,bank,3.668,0.003,3.842,-0.001,08:40:03,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,08:40:03,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,08:40:03,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,08:40:03,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,08:40:03,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,08:40:03,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,08:40:03,26-10-2024
euro ocoña,currency,4.22,0.013,4.24,0.015,08:40:03,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,08:40:03,26-10-2024
scotiabank,bank,3.668,0.003,3.842,-0.001,09:20:43,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,09:20:43,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,09:20:43,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,09:20:43,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,09:20:43,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,09:20:43,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,09:20:43,26-10-2024
euro ocoña,currency,4.22,0.013,4.24,0.015,09:20:43,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,09:20:43,26-10-2024
scotiabank,bank,3.668,0.003,3.842,-0.001,09:40:13,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,09:40:13,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,09:40:13,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,09:40:13,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,09:40:13,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,09:40:13,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,09:40:13,26-10-2024
euro ocoña,currency,4.22,0.013,4.24,0.015,09:40:13,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,09:40:13,26-10-2024
scotiabank,bank,3.668,0.003,3.842,-0.001,10:23:01,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,10:23:01,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,10:23:01,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,10:23:01,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,10:23:01,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,10:23:01,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,10:23:01,26-10-2024
euro ocoña,currency,4.223,0.003,4.24,0.0,10:23:01,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,10:23:01,26-10-2024
scotiabank,bank,3.668,0.003,3.842,-0.001,10:41:12,26-10-2024
bbva,bank,3.685,-0.01,3.837,0.016,10:41:12,26-10-2024
bcp,bank,3.726,0.01,3.812,0.011,10:41:12,26-10-2024
nacion,bank,3.73,0.0,3.8,0.0,10:41:12,26-10-2024
Interbank,bank,3.735,-0.003,3.795,0.016,10:41:12,26-10-2024
Yuan,currency,0.495,-0.005,0.575,0.02,10:41:12,26-10-2024
canada,currency,2.68,0.0,2.8,-0.01,10:41:12,26-10-2024
euro ocoña,currency,4.223,0.003,4.24,0.0,10:41:12,26-10-2024
Libra,currency,5.0,0.0,5.12,-0.03,10:41:12,26-10-2024
