name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.685,-0.027,3.857,-0.002,08:41:32,17-09-2024
scotiabank,bank,3.693,-0.008,3.864,-0.007,08:41:32,17-09-2024
Interbank,bank,3.712,-0.016,3.845,0.003,08:41:32,17-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,08:41:32,17-09-2024
bcp,bank,3.736,-0.007,3.822,-0.009,08:41:32,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:41:32,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,08:41:32,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,08:41:32,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,08:41:32,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,09:21:17,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,09:21:17,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,09:21:17,17-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,09:21:17,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,09:21:17,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:21:17,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:21:17,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,09:21:17,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,09:21:17,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,09:41:11,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,09:41:11,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,09:41:11,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,09:41:11,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,09:41:11,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:41:11,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:41:11,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,09:41:11,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,09:41:11,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,10:24:53,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,10:24:53,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,10:24:53,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,10:24:53,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,10:24:53,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:24:53,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:24:53,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,10:24:53,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,10:24:53,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,10:41:25,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,10:41:25,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,10:41:25,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,10:41:25,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,10:41:25,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:41:25,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:41:25,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,10:41:25,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,10:41:25,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,11:29:04,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,11:29:04,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,11:29:04,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,11:29:04,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,11:29:04,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:29:04,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,11:29:04,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,11:29:04,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,11:29:04,17-09-2024
scotiabank,bank,3.692,-0.001,3.868,0.004,11:45:44,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,11:45:44,17-09-2024
Interbank,bank,3.726,0.014,3.844,-0.001,11:45:44,17-09-2024
bcp,bank,3.74,0.004,3.827,0.005,11:45:44,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,11:45:44,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:45:44,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,11:45:44,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,11:45:44,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,11:45:44,17-09-2024
scotiabank,bank,3.68,-0.012,3.856,-0.012,12:21:44,17-09-2024
Interbank,bank,3.706,-0.02,3.827,-0.017,12:21:44,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,12:21:44,17-09-2024
bcp,bank,3.723,-0.017,3.81,-0.017,12:21:44,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,12:21:44,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:21:44,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,12:21:44,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,12:21:44,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,12:21:44,17-09-2024
scotiabank,bank,3.68,-0.012,3.856,-0.012,12:40:14,17-09-2024
Interbank,bank,3.706,-0.02,3.827,-0.017,12:40:14,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,12:40:14,17-09-2024
bcp,bank,3.723,-0.017,3.81,-0.017,12:40:14,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,12:40:14,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:40:14,17-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,12:40:14,17-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,12:40:14,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,12:40:14,17-09-2024
scotiabank,bank,3.68,-0.012,3.856,-0.012,13:31:02,17-09-2024
Interbank,bank,3.706,-0.02,3.827,-0.017,13:31:02,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,13:31:02,17-09-2024
bcp,bank,3.723,-0.017,3.81,-0.017,13:31:02,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,13:31:02,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:31:02,17-09-2024
canada,currency,2.73,-0.02,2.83,-0.03,13:31:02,17-09-2024
euro ocoña,currency,4.295,-0.015,4.32,-0.01,13:31:02,17-09-2024
Libra,currency,5.14,0.07,5.23,0.11,13:31:02,17-09-2024
scotiabank,bank,3.68,-0.012,3.856,-0.012,13:45:05,17-09-2024
Interbank,bank,3.706,-0.02,3.827,-0.017,13:45:05,17-09-2024
bbva,bank,3.709,0.024,3.857,0.0,13:45:05,17-09-2024
bcp,bank,3.723,-0.017,3.81,-0.017,13:45:05,17-09-2024
nacion,bank,3.74,0.01,3.82,0.01,13:45:05,17-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:45:05,17-09-2024
